Model,New,Old,Diff.
17519,22.8786,30.8139,7.9353
18594,186.7969,178.8494,7.9474
18306,186.7969,178.8494,7.9474
3539,20.4268,28.3758,7.949
3466,20.4268,28.3758,7.949
691,5.7722,13.7245,7.9522
11512,183.9984,176.0426,7.9557
11636,183.9984,176.0426,7.9557
12872,163.5359,155.5735,7.9624
13073,163.5359,155.5735,7.9624
5363,115.0364,122.9989,7.9625
9855,50.5877,42.6212,7.9664
9749,50.5877,42.6212,7.9664
5202,49.1911,57.1641,7.9729
5138,49.1911,57.1641,7.9729
17386,182.8934,174.9202,7.9732
17087,182.8934,174.9202,7.9732
6368,51.629,43.6491,7.9798
6374,51.629,43.6491,7.9798
715,5.2043,13.2032,7.9989
14586,31.9115,39.9156,8.0041
17027,40.5209,32.5104,8.0105
11162,20.227,28.2391,8.012
11093,20.227,28.2391,8.012
5205,22.9603,30.979,8.0186
5183,22.9603,30.979,8.0186
8759,106.3073,98.2662,8.0411
8512,106.3073,98.2662,8.0411
3464,20.3442,28.3882,8.044
3536,20.3442,28.3882,8.044
13867,135.9108,127.8466,8.0641
13677,135.9108,127.8466,8.0641
4888,71.1966,79.2641,8.0675
4899,71.1966,79.2641,8.0675
13213,204.5161,196.4433,8.0728
13468,204.5161,196.4433,8.0728
9389,20.6356,28.7094,8.0737
9341,20.6356,28.7094,8.0737
14811,1.8868,9.9663,8.0795
619,6.4744,14.555,8.0806
13619,60.8362,52.737,8.0991
8959,20.4611,28.5604,8.0992
9098,20.4611,28.5604,8.0992
17863,85.4993,93.6038,8.1044
6247,43.3818,51.4915,8.1096
6230,43.3818,51.4915,8.1096
3444,20.4528,28.5814,8.1286
3537,20.4528,28.5814,8.1286
16639,31.4012,39.5324,8.1312
16006,20.4923,28.6312,8.1389
16412,20.4923,28.6312,8.1389
16007,42.1425,50.2818,8.1392
16433,42.1425,50.2818,8.1392
8515,160.1,168.2404,8.1403
8754,160.1,168.2404,8.1403
7133,35.1494,43.2962,8.1468
6875,35.1494,43.2962,8.1468
14412,34.0536,42.2042,8.1505
13870,138.4277,130.2627,8.1649
13676,138.4277,130.2627,8.1649
8643,23.2646,31.4977,8.2331
8726,23.2646,31.4977,8.2331
7243,99.9406,108.1849,8.2443
11530,162.5219,154.2764,8.2455
11575,162.5219,154.2764,8.2455
6476,109.3161,101.0682,8.2479
6341,109.3161,101.0682,8.2479
16225,178.1302,169.8794,8.2507
16418,178.1302,169.8794,8.2507
10250,35.4546,43.7076,8.2529
16184,169.7607,161.5017,8.2589
16465,169.7607,161.5017,8.2589
8259,28.5906,36.8708,8.2801
8062,28.5906,36.8708,8.2801
4102,52.1679,60.4502,8.2823
11661,180.1188,171.8329,8.2859
11536,180.1188,171.8329,8.2859
5276,100.0735,91.7783,8.2952
5284,100.0735,91.7783,8.2952
7843,131.2829,139.5827,8.2997
7774,79.0838,70.7811,8.3027
7548,79.0838,70.7811,8.3027
11234,2.2619,10.5703,8.3084
9405,96.1758,87.8671,8.3087
13068,30.0173,38.3478,8.3304
13065,30.0173,38.3478,8.3304
14625,43.193,51.5262,8.3332
10024,41.0936,49.4276,8.334
10292,82.7162,91.0623,8.346
10290,82.7162,91.0623,8.346
13783,64.724,56.3775,8.3465
13724,64.724,56.3775,8.3465
4309,146.4155,138.0685,8.347
4443,146.4155,138.0685,8.347
5877,43.2986,51.6693,8.3706
3516,3.2592,11.6453,8.3861
5247,67.0346,75.4292,8.3945
5149,67.0346,75.4292,8.3945
3443,21.4834,29.884,8.4005
3548,21.4834,29.884,8.4005
7940,21.4834,29.884,8.4006
7941,21.4834,29.884,8.4006
17078,180.8414,172.4364,8.4049
17358,180.8414,172.4364,8.4049
18449,40.8354,49.2464,8.411
18537,40.8354,49.2464,8.411
13884,104.9213,96.5058,8.4154
13872,104.9213,96.5058,8.4154
5131,49.3366,57.7561,8.4194
5215,49.3366,57.7561,8.4194
16100,32.2905,40.7124,8.4218
5952,32.5422,40.9741,8.4319
5725,32.5422,40.9741,8.4319
16540,163.9349,155.5012,8.4336
16232,163.9349,155.5012,8.4336
5475,62.3939,53.9551,8.4388
5516,62.3939,53.9551,8.4388
18339,177.6006,169.1561,8.4444
18502,177.6006,169.1561,8.4444
3549,21.4834,29.9328,8.4494
16195,182.0061,173.5419,8.4642
16575,182.0061,173.5419,8.4642
11028,22.6602,31.1247,8.4644
10977,22.6602,31.1247,8.4644
788,62.6486,54.1749,8.4736
14789,22.0946,30.5683,8.4736
9533,47.1408,55.6174,8.4766
9738,47.1408,55.6174,8.4766
11255,101.7612,93.2835,8.4777
11262,101.7612,93.2835,8.4777
3353,22.7987,31.2813,8.4826
3328,22.7909,31.2813,8.4903
3315,22.7909,31.2891,8.4981
3314,22.7896,31.2891,8.4994
3329,22.7896,31.2891,8.4994
3326,22.7896,31.2891,8.4995
3317,22.7896,31.2891,8.4995
17069,83.9231,75.4218,8.5013
3327,22.7485,31.2546,8.5061
3316,22.7485,31.2546,8.5061
3351,22.7484,31.2546,8.5062
9239,96.1758,87.6685,8.5073
13478,207.1225,198.6109,8.5116
12989,207.1225,198.6109,8.5116
7454,172.5159,163.9866,8.5292
7784,172.5159,163.9866,8.5292
8934,23.4407,31.9805,8.5397
8689,23.4407,31.9805,8.5397
3382,42.2491,50.7959,8.5468
3381,42.2491,50.7959,8.5468
3068,10.3209,18.8824,8.5615
10521,92.9842,84.4151,8.569
10412,92.9842,84.4151,8.569
4575,39.1296,47.7033,8.5736
5584,54.5028,63.0937,8.5909
5426,54.5028,63.0937,8.5909
8028,126.3523,117.7602,8.592
8056,126.3523,117.7602,8.592
17729,89.2861,97.8804,8.5942
17679,89.2861,97.8804,8.5942
5781,23.4735,32.069,8.5955
5965,23.4735,32.069,8.5955
13886,175.0266,166.4069,8.6197
13818,175.0266,166.4069,8.6197
7423,57.7436,66.3699,8.6262
10796,78.0541,86.6894,8.6353
10775,78.0541,86.6894,8.6353
4942,51.2698,42.6277,8.642
4828,51.2698,42.6277,8.642
5309,38.8226,47.4977,8.675
5317,38.8226,47.4977,8.675
13039,166.6519,157.9719,8.68
13419,166.6519,157.9719,8.68
18603,184.4785,175.7641,8.7144
18336,184.4785,175.7641,8.7144
18226,59.805,51.0859,8.719
10280,38.7772,47.4979,8.7206
17383,170.2497,161.5158,8.7339
17109,170.2497,161.5158,8.7339
13122,195.9654,187.2213,8.744
13410,195.9654,187.2213,8.744
9869,62.7927,71.5879,8.7951
9484,62.7927,71.5879,8.7951
17106,196.6835,187.8831,8.8004
17379,196.6835,187.8831,8.8004
17002,26.1301,34.9462,8.816
10994,24.2472,33.0792,8.832
11047,24.2472,33.0792,8.832
5432,81.9277,73.0919,8.8358
5609,81.9277,73.0919,8.8358
10174,54.8722,63.708,8.8358
10181,39.5716,48.4083,8.8366
4821,91.712,100.5641,8.852
4961,91.712,100.5641,8.852
7009,45.615,54.4702,8.8552
7123,45.615,54.4702,8.8552
16584,145.931,137.0682,8.8628
16109,145.931,137.0682,8.8628
3579,5.2504,14.1462,8.8958
698,20.4227,29.3248,8.9021
7714,44.5091,53.4132,8.9041
7507,44.5091,53.4132,8.9041
664,20.3994,29.3101,8.9107
693,33.5927,42.5036,8.9108
3541,23.901,32.8175,8.9164
3484,23.901,32.8175,8.9164
9329,124.1302,115.2098,8.9203
9367,124.1302,115.2098,8.9203
13460,188.7598,179.8215,8.9382
13297,188.7598,179.8215,8.9382
17584,37.6726,46.6129,8.9402
17553,37.6726,46.6129,8.9402
18227,62.9626,54.0097,8.9529
10451,152.3358,143.3821,8.9536
10726,152.3358,143.3821,8.9536
9889,85.2047,76.2476,8.957
13217,33.4203,42.3942,8.9739
12988,33.4203,42.3942,8.9739
7030,49.0694,58.0534,8.984
8401,32.7593,41.7662,9.0069
8939,32.7593,41.7662,9.0069
775,2.7299,11.7416,9.0116
11045,23.7622,32.7941,9.0319
10995,23.7622,32.7941,9.0319
8690,106.7685,97.7082,9.0602
8480,106.7685,97.7082,9.0602
8724,25.64,34.7154,9.0753
8566,25.64,34.7154,9.0753
13078,27.252,36.3274,9.0753
13080,27.252,36.3274,9.0753
16125,91.4601,82.3181,9.1419
16706,91.4601,82.3181,9.1419
18510,172.3461,163.2014,9.1447
18341,172.3461,163.2014,9.1447
16058,134.7778,125.6287,9.149
16380,134.7778,125.6287,9.149
3540,23.9875,33.1374,9.1499
3483,23.9875,33.1374,9.1499
4070,34.3378,43.4914,9.1535
3986,34.3378,43.4914,9.1535
13885,164.7771,155.6155,9.1616
13702,164.7771,155.6155,9.1616
18406,125.3067,116.1417,9.165
18376,125.3067,116.1417,9.165
6874,27.1453,36.3141,9.1687
7149,27.1453,36.3141,9.1687
7957,112.2079,103.0295,9.1783
8924,73.1851,63.9942,9.1908
8882,73.1851,63.9942,9.1908
1284,3.2592,12.4643,9.2051
12962,32.3177,41.5238,9.2061
13253,32.3177,41.5238,9.2061
16384,80.7177,89.9362,9.2185
4850,38.2282,47.4537,9.2255
4978,38.2282,47.4537,9.2255
10173,44.8876,54.1184,9.2307
5835,33.2749,42.5084,9.2335
5927,33.2749,42.5084,9.2335
16420,55.2075,64.4588,9.2513
3485,23.9875,33.2545,9.267
3542,23.9875,33.2545,9.267
9764,44.3713,53.6403,9.2689
9769,44.3713,53.6403,9.2689
18581,221.0895,211.8051,9.2843
18316,221.0895,211.8051,9.2843
6337,57.274,47.9587,9.3152
6482,57.274,47.9587,9.3152
13216,28.4477,37.7789,9.3312
13008,28.4477,37.7789,9.3312
6355,42.1824,32.8501,9.3323
6359,42.1824,32.8501,9.3323
5191,68.2319,77.5725,9.3405
5303,68.2319,77.5725,9.3405
4687,27.4778,36.8253,9.3474
4708,27.4778,36.8253,9.3474
9890,85.2047,75.8274,9.3773
18404,186.7614,177.3769,9.3845
18330,186.7614,177.3769,9.3845
17028,72.8414,63.4552,9.3861
6244,80.4925,89.8949,9.4024
6227,80.4925,89.8949,9.4024
12827,90.4376,81.0309,9.4066
13335,90.4376,81.0309,9.4066
4064,57.1538,66.5674,9.4135
3976,57.1538,66.5674,9.4135
16725,76.0301,66.614,9.4161
16141,76.0301,66.614,9.4161
16729,140.6456,131.2287,9.4168
16223,140.6456,131.2287,9.4168
7963,79.9462,70.5082,9.4379
7964,79.9462,70.5082,9.4379
3331,41.844,51.3124,9.4683
3332,41.844,51.3124,9.4683
7670,57.0818,66.5623,9.4804
7492,57.0818,66.5623,9.4804
7831,82.4729,91.9696,9.4966
7593,82.4729,91.9696,9.4966
3486,23.9994,33.5192,9.5197
3543,23.9994,33.5192,9.5197
3442,24.1354,33.6735,9.538
11145,47.0789,56.6347,9.5557
13719,146.023,136.463,9.5599
13841,146.023,136.463,9.5599
16061,26.9704,36.5373,9.5669
18270,51.191,60.7657,9.5747
8668,75.5886,85.1676,9.579
8735,75.5886,85.1676,9.579
5474,115.0907,105.5113,9.5794
5515,115.0907,105.5113,9.5794
17032,41.9776,32.3694,9.6081
7182,108.2352,98.6231,9.612
7183,108.2352,98.6231,9.612
10525,66.5583,76.1758,9.6175
10377,66.5583,76.1758,9.6175
6481,71.2386,61.6035,9.635
6351,71.2386,61.6035,9.635
10804,131.9605,122.3202,9.6403
10759,131.9605,122.3202,9.6403
16097,143.2385,133.5858,9.6527
16578,143.2385,133.5858,9.6527
4446,168.8067,159.1434,9.6633
4312,168.8067,159.1434,9.6633
10425,40.5342,50.2138,9.6796
10520,40.5342,50.2138,9.6796
9235,151.3673,141.6867,9.6806
9450,151.3673,141.6867,9.6806
4602,76.7108,86.4026,9.6917
16609,67.781,77.479,9.6979
16610,67.781,77.479,9.6979
740,32.4141,42.1245,9.7104
11001,41.6901,51.4039,9.7137
11033,41.6901,51.4039,9.7137
9626,72.7384,82.4883,9.7499
9579,72.7384,82.4883,9.7499
11338,152.9464,143.1666,9.7798
10962,152.9464,143.1666,9.7798
13148,195.5486,185.7407,9.8078
13466,195.5486,185.7407,9.8078
5182,31.0207,40.8336,9.8128
5208,31.0207,40.8336,9.8128
17295,105.0803,95.266,9.8142
13456,230.4928,220.6605,9.8322
12825,230.4928,220.6605,9.8322
703,2.2356,12.085,9.8494
11628,200.7718,190.9212,9.8505
11646,200.7718,190.9212,9.8505
3517,1.631,11.4833,9.8522
17554,30.3913,40.2485,9.8571
17747,30.3913,40.2485,9.8571
8716,24.3637,34.2212,9.8575
8567,24.3637,34.2212,9.8575
18325,203.5662,193.7073,9.8588
18597,203.5662,193.7073,9.8588
16568,28.087,37.9588,9.8718
16567,28.087,37.9588,9.8718
18362,143.273,133.3995,9.8735
18418,143.273,133.3995,9.8735
10388,29.1397,39.017,9.8773
10505,29.1397,39.017,9.8773
18490,98.6416,88.7411,9.9004
18353,98.6416,88.7411,9.9004
18347,178.9008,168.9983,9.9025
18512,178.9008,168.9983,9.9025
14602,25.4597,35.4175,9.9577
1398,5.3673,15.3317,9.9644
17162,146.855,136.8833,9.9717
17163,146.855,136.8833,9.9717
696,19.5066,29.4819,9.9752
13226,32.1807,42.1833,10.0025
13015,32.1807,42.1833,10.0025
9664,26.559,36.5629,10.0039
9518,26.559,36.5629,10.0039
10048,45.6784,55.685,10.0065
9993,45.6784,55.685,10.0065
17364,224.8557,214.8258,10.0299
17091,224.8557,214.8258,10.0299
14614,39.2245,49.2548,10.0303
16335,57.7681,67.8011,10.0329
16336,57.7681,67.8011,10.0329
16490,173.6185,163.5818,10.0367
16227,173.6185,163.5818,10.0367
14817,2.1651,12.2208,10.0556
13166,129.6065,119.5422,10.0642
13165,129.6065,119.5422,10.0642
17302,140.3334,130.2374,10.096
17423,140.3334,130.2374,10.096
17759,97.5278,107.629,10.1012
17594,97.5278,107.629,10.1012
13211,201.0531,190.9515,10.1015
13473,201.0531,190.9515,10.1015
10805,132.4537,122.3301,10.1235
10860,132.4537,122.3301,10.1235
780,1.4344,11.5849,10.1505
13822,190.6907,180.5394,10.1513
13820,190.6907,180.5394,10.1513
16201,184.258,174.0939,10.164
16585,184.258,174.0939,10.164
8715,24.9391,35.1423,10.2032
8568,24.9391,35.1423,10.2032
13674,216.7164,206.4958,10.2206
13848,216.7164,206.4958,10.2206
9627,72.5193,82.7451,10.2258
9578,72.5193,82.7451,10.2258
18225,60.0562,49.8105,10.2456
14776,25.5571,35.8163,10.2592
722,41.8733,52.1489,10.2756
9607,66.1756,55.8988,10.2768
9660,66.1756,55.8988,10.2768
13228,180.4931,170.2019,10.2911
13208,180.4931,170.2019,10.2911
13777,41.8363,31.5323,10.304
13679,41.8363,31.5323,10.304
18511,183.2427,172.9349,10.3078
18346,183.2427,172.9349,10.3078
9540,54.3708,64.6883,10.3175
9495,54.3708,64.6883,10.3175
7366,84.0959,73.7713,10.3246
13420,202.8768,192.5522,10.3246
13490,202.8768,192.5522,10.3246
11534,143.4365,133.0643,10.3722
11660,143.4365,133.0643,10.3722
10386,124.9753,114.6,10.3752
10731,124.9753,114.6,10.3752
9929,37.6206,48.0374,10.4167
10251,37.6206,48.0374,10.4167
18311,167.5436,157.1202,10.4233
18575,167.5436,157.1202,10.4233
787,62.6486,52.196,10.4525
10013,58.9048,69.3808,10.4759
9980,58.9048,69.3808,10.4759
8722,25.6788,36.1555,10.4767
8570,25.6788,36.1555,10.4767
9468,173.2376,162.7335,10.504
9207,173.2376,162.7335,10.504
10017,80.5233,91.0316,10.5083
9989,80.5233,91.0316,10.5083
7048,230.8722,220.3571,10.515
7107,230.8722,220.3571,10.515
777,6.1709,16.6954,10.5244
17557,31.9021,42.462,10.5598
17101,155.455,144.895,10.5599
17373,155.455,144.895,10.5599
9446,138.7906,128.2237,10.5668
9208,138.7906,128.2237,10.5668
3413,60.4488,49.8622,10.5866
13049,208.577,197.9837,10.5932
13413,208.577,197.9837,10.5932
13813,59.8255,49.2142,10.6113
13815,59.8255,49.2142,10.6113
16468,180.5466,169.9129,10.6336
16179,180.5466,169.9129,10.6336
11164,29.1413,39.7816,10.6402
11002,29.1413,39.7816,10.6402
13183,118.1021,107.4453,10.6567
13177,118.1021,107.4453,10.6567
11087,29.4972,40.1805,10.6833
18386,170.8757,160.1903,10.6854
18422,170.8757,160.1903,10.6854
4820,88.9,99.5941,10.694
4952,88.9,99.5941,10.694
17936,41.659,52.3645,10.7055
14588,45.649,56.3547,10.7056
16659,12.7338,23.4408,10.7069
11537,173.7312,163.0165,10.7147
11577,173.7312,163.0165,10.7147
5554,58.5933,47.878,10.7153
5519,58.5933,47.878,10.7153
11659,165.5629,154.8139,10.749
11535,165.5629,154.8139,10.749
8639,82.4938,93.2534,10.7595
8734,82.4938,93.2534,10.7595
18577,184.8179,174.0547,10.7632
18304,184.8179,174.0547,10.7632
10418,203.9879,193.1843,10.8035
10727,203.9879,193.1843,10.8035
16334,88.3246,99.1351,10.8104
5321,28.4578,39.2862,10.8283
5134,28.4578,39.2862,10.8283
10046,46.1774,57.021,10.8435
9959,46.1774,57.021,10.8435
11268,145.4807,134.6292,10.8514
11254,145.4807,134.6292,10.8514
17559,27.4698,38.3337,10.8639
9905,68.3595,57.4814,10.8781
8128,133.1889,122.3078,10.8811
8129,133.1889,122.3078,10.8811
10286,89.5699,100.4629,10.8929
10166,89.5699,100.4629,10.8929
9658,117.5836,106.6865,10.8971
9615,117.5836,106.6865,10.8971
13176,175.7164,164.8152,10.9012
13182,175.7164,164.8152,10.9012
10432,51.9548,62.8794,10.9245
10316,51.9548,62.8794,10.9245
13673,155.7362,144.7905,10.9457
13850,155.7362,144.7905,10.9457
17380,200.9691,190.0037,10.9653
17108,200.9691,190.0037,10.9653
17941,27.5429,38.5501,11.0072
11373,130.4408,119.4094,11.0314
10815,130.4408,119.4094,11.0314
6864,110.722,121.7806,11.0586
6870,110.722,121.7806,11.0586
11043,27.2035,38.2662,11.0627
10998,27.2035,38.2662,11.0627
4682,31.1939,42.2577,11.0637
4686,31.1939,42.2577,11.0637
7363,80.4618,69.387,11.0747
7362,80.4618,69.387,11.0747
7240,67.18,56.0989,11.0811
7241,67.18,56.0989,11.0811
10820,80.6924,91.7816,11.0892
11249,80.6924,91.7816,11.0892
5046,102.6806,91.5781,11.1025
5047,102.6806,91.5781,11.1025
16471,153.2745,142.1601,11.1144
16186,153.2745,142.1601,11.1144
18299,195.0043,183.8839,11.1203
18587,195.0043,183.8839,11.1203
8818,33.6728,44.8014,11.1285
8434,33.6728,44.8014,11.1285
10235,20.4806,31.6288,11.1482
10506,29.1219,40.2777,11.1558
10393,29.1219,40.2777,11.1558
16086,50.3975,61.5731,11.1755
6926,43.7672,54.96,11.1927
7165,43.7672,54.96,11.1927
11041,29.3629,40.5565,11.1936
10981,29.3629,40.5565,11.1936
8723,27.7228,38.924,11.2011
8565,27.7228,38.924,11.2011
10993,30.3312,41.5434,11.2122
11046,30.3312,41.5434,11.2122
4085,35.8762,47.0935,11.2173
4098,35.8762,47.0935,11.2173
5937,33.3445,44.5701,11.2255
5768,33.3445,44.5701,11.2255
7739,53.3641,42.1144,11.2496
7605,53.3641,42.1144,11.2496
7160,32.7414,43.9982,11.2568
7387,32.7414,43.9982,11.2568
9981,53.036,64.3112,11.2752
10014,53.036,64.3112,11.2752
17556,32.343,43.6219,11.2788
4076,34.9227,46.2073,11.2845
4027,34.9227,46.2073,11.2845
14561,58.19,69.4838,11.2938
8382,74.4725,63.1785,11.294
8384,74.4725,63.1785,11.294
10427,55.1482,66.4515,11.3033
10315,55.1482,66.4515,11.3033
5581,74.0468,85.3542,11.3074
5427,74.0468,85.3542,11.3074
8270,68.7145,80.0341,11.3195
8262,68.7145,80.0341,11.3195
8212,105.8547,94.5204,11.3343
8220,105.8547,94.5204,11.3343
8956,28.7786,40.1218,11.3431
8954,28.7786,40.1218,11.3431
8282,139.877,128.5125,11.3645
8281,139.877,128.5125,11.3645
5511,83.794,72.3889,11.4051
5557,83.794,72.3889,11.4051
13804,65.7426,54.3317,11.4108
13808,65.7426,54.3317,11.4108
17937,69.0343,80.4566,11.4222
10515,40.5942,52.0348,11.4405
10434,40.5942,52.0348,11.4405
5003,160.4052,171.8648,11.4595
4956,160.4052,171.8648,11.4595
16197,177.8675,166.3995,11.468
16461,177.8675,166.3995,11.468
14464,17.95,29.4293,11.4792
10319,94.1269,105.6152,11.4882
10398,94.1269,105.6152,11.4882
11586,184.3349,172.8264,11.5085
11517,184.3349,172.8264,11.5085
10869,92.0454,80.5359,11.5094
11181,92.0454,80.5359,11.5094
9866,90.1708,101.6904,11.5195
9683,90.1708,101.6904,11.5195
10453,190.1665,178.5945,11.572
10733,190.1665,178.5945,11.572
7531,66.3391,77.9205,11.5813
7720,66.3391,77.9205,11.5813
17100,217.6317,206.0158,11.6158
17371,217.6317,206.0158,11.6158
11127,102.4973,90.8671,11.6302
11180,102.4973,90.8671,11.6302
17558,31.9024,43.5415,11.639
7100,152.5989,140.9529,11.646
7143,152.5989,140.9529,11.646
11516,181.9227,170.2549,11.6678
11590,181.9227,170.2549,11.6678
10840,44.9013,56.5941,11.6928
10912,44.9013,56.5941,11.6928
18343,168.3484,156.6475,11.7008
18607,168.3484,156.6475,11.7008
16037,65.4408,77.1419,11.7011
16611,65.4408,77.1419,11.7011
9763,38.7004,50.403,11.7025
9770,38.7004,50.403,11.7025
10028,88.6374,100.3594,11.7219
9967,88.6374,100.3594,11.7219
11638,159.8721,148.1496,11.7225
11532,159.8721,148.1496,11.7225
5981,51.6203,63.353,11.7326
5863,51.6203,63.353,11.7326
13384,93.1606,81.4028,11.7578
13171,93.1606,81.4028,11.7578
3961,34.2726,46.0317,11.7591
13241,45.2916,57.0512,11.7596
12976,45.2916,57.0512,11.7596
17132,226.4647,214.6977,11.7669
17403,226.4647,214.6977,11.7669
13846,165.2165,153.4467,11.7698
13704,165.2165,153.4467,11.7698
8950,85.0711,96.8484,11.7773
8867,85.0711,96.8484,11.7773
16218,139.0025,127.2221,11.7803
16483,139.0025,127.2221,11.7803
5283,86.0566,74.2699,11.7866
5272,86.0566,74.2699,11.7866
17076,179.8905,168.102,11.7884
6038,58.5752,70.3643,11.7891
6074,58.5752,70.3643,11.7891
13825,178.0175,166.2266,11.7909
13829,178.0175,166.2266,11.7909
18598,193.6605,181.8204,11.84
18312,193.6605,181.8204,11.84
11000,31.5571,43.4001,11.8429
11032,31.5571,43.4001,11.8429
13692,207.9025,196.0381,11.8643
13766,207.9025,196.0381,11.8643
7018,43.7188,55.6379,11.9191
10488,120.0426,108.1024,11.9402
10321,120.0426,108.1024,11.9402
17528,71.7718,83.7139,11.942
9213,174.981,163.0356,11.9454
9455,174.981,163.0356,11.9454
18604,178.3693,166.4122,11.957
18351,178.3693,166.4122,11.957
13096,132.419,120.448,11.9709
9517,30.1861,42.1593,11.9731
9665,30.1861,42.1593,11.9731
9612,77.3447,89.3231,11.9783
9622,77.3447,89.3231,11.9783
16319,6.3337,18.3168,11.983
6369,53.9368,41.9462,11.9906
6495,53.9368,41.9462,11.9906
11317,39.23,51.2344,12.0044
11321,39.23,51.2344,12.0044
8389,99.9632,87.9465,12.0167
14589,25.5176,37.5568,12.0391
10765,53.1462,41.0891,12.0571
18601,195.3713,183.3137,12.0576
18335,195.3713,183.3137,12.0576
13664,156.8831,144.7941,12.089
13006,36.1243,48.2175,12.0931
13215,36.1243,48.2175,12.0931
13091,63.1495,51.0052,12.1442
12905,63.1495,51.0052,12.1442
7723,54.1477,66.2931,12.1453
7661,54.1477,66.2931,12.1453
4463,194.2167,182.0323,12.1843
4329,194.2167,182.0323,12.1843
726,6.7355,18.9215,12.186
13145,191.1012,178.9022,12.1989
13431,191.1012,178.9022,12.1989
5637,97.3275,109.5311,12.2036
4323,238.5261,226.2376,12.2884
4457,238.5261,226.2376,12.2884
13432,195.5736,183.2585,12.315
13144,195.5736,183.2585,12.315
5882,73.1884,85.5111,12.3227
5884,73.1884,85.5111,12.3227
8369,43.1427,55.4681,12.3253
5137,41.5806,53.92,12.3394
5195,41.5806,53.92,12.3394
622,14.2966,26.6487,12.352
13455,186.9471,174.5821,12.3649
12804,186.9471,174.5821,12.3649
6951,81.103,68.6725,12.4304
7002,81.103,68.6725,12.4304
8388,99.9632,87.53,12.4331
17555,42.7715,55.2066,12.435
17740,42.7715,55.2066,12.435
9945,39.5893,52.0329,12.4435
9918,39.5893,52.0329,12.4435
7659,6.8576,19.3019,12.4442
16167,176.4355,163.8712,12.5643
16450,176.4355,163.8712,12.5643
13084,165.4694,152.8857,12.5837
13475,165.4694,152.8857,12.5837
12983,34.6222,47.2329,12.6106
13221,34.6222,47.2329,12.6106
4569,54.1725,66.7986,12.6261
4627,54.1725,66.7986,12.6261
18475,99.219,86.588,12.6309
18493,99.219,86.588,12.6309
8442,148.6636,136.0138,12.6497
8909,148.6636,136.0138,12.6497
10870,116.6763,104.0242,12.652
11204,116.6763,104.0242,12.652
13238,174.8907,162.2357,12.6549
13235,174.8907,162.2357,12.6549
13099,161.1985,148.5427,12.6558
13110,161.1985,148.5427,12.6558
11256,102.8754,90.2162,12.6591
11264,102.8754,90.2162,12.6591
706,18.4988,31.1637,12.6649
16699,81.3553,68.643,12.7122
16126,81.3553,68.643,12.7122
11266,113.4851,100.763,12.7221
11260,113.4851,100.763,12.7221
10961,175.0186,162.2956,12.723
10964,175.0186,162.2956,12.723
11258,113.3586,100.623,12.7356
11265,113.3586,100.623,12.7356
10165,24.8442,37.6181,12.7739
10861,171.7955,159.021,12.7745
11169,171.7955,159.021,12.7745
17382,192.8499,180.0701,12.7798
17107,192.8499,180.0701,12.7798
9811,175.5706,162.7624,12.8082
9858,175.5706,162.7624,12.8082
18328,178.4655,165.619,12.8464
18573,178.4655,165.619,12.8464
7427,115.8391,102.9803,12.8587
7733,115.8391,102.9803,12.8587
16249,105.0054,92.1409,12.8644
16496,105.0054,92.1409,12.8644
7493,47.3052,60.1963,12.8911
7673,47.3052,60.1963,12.8911
12916,179.5496,166.6523,12.8972
13416,179.5496,166.6523,12.8972
11091,32.3076,45.2449,12.9372
10349,36.4763,49.4169,12.9406
10376,36.4763,49.4169,12.9406
8709,52.3339,65.2914,12.9575
8555,52.3339,65.2914,12.9575
7026,53.3556,66.3352,12.9796
5192,86.0442,73.0422,13.0019
5221,86.0442,73.0422,13.0019
7095,67.3614,80.3761,13.0146
8698,62.5554,75.6035,13.0481
8392,62.5554,75.6035,13.0481
13480,150.9756,137.9112,13.0644
13175,150.9756,137.9112,13.0644
4681,60.068,73.205,13.1369
5164,54.0868,40.9455,13.1413
13046,174.2276,161.0719,13.1557
13043,174.2276,161.0719,13.1557
13372,155.9959,142.8393,13.1566
13021,155.9959,142.8393,13.1566
6871,60.4409,73.6008,13.1598
7122,60.4409,73.6008,13.1598
16695,142.4529,129.2911,13.1617
16693,142.4529,129.2911,13.1617
18320,197.4829,184.3059,13.177
18599,197.4829,184.3059,13.177
10973,68.2675,81.4485,13.1809
7200,32.5745,45.7576,13.183
7199,32.5745,45.7576,13.183
16730,100.2164,87.0021,13.2142
16211,100.2164,87.0021,13.2142
13767,67.6395,54.4139,13.2256
13737,67.6395,54.4139,13.2256
11552,167.6823,154.4519,13.2303
11596,167.6823,154.4519,13.2303
7978,85.0186,71.7702,13.2483
8108,85.0186,71.7702,13.2483
3672,34.152,47.4095,13.2575
3629,34.152,47.4095,13.2575
3707,41.3598,54.6269,13.267
3708,41.3598,54.6269,13.267
7984,55.8646,69.1393,13.2747
8124,55.8646,69.1393,13.2747
5767,70.6293,83.9159,13.2865
5964,70.6293,83.9159,13.2865
8564,64.0312,50.7277,13.3034
8803,64.0312,50.7277,13.3034
11233,3.4573,16.7608,13.3034
3370,23.1853,9.8375,13.3478
13357,100.1559,86.7938,13.362
13349,100.1559,86.7938,13.362
4951,86.0719,99.4664,13.3945
4829,86.0719,99.4664,13.3945
16246,158.5123,145.1126,13.3997
16493,158.5123,145.1126,13.3997
13665,117.834,104.4175,13.4164
